50.67.234.213 - - [25/Feb/2014:16:01:44 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0" "lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:33 -0800] "GET /img/theme7bg2.png HTTP/1.1" 200 51231 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:33 -0800] "GET /img/slider/image2.jpg HTTP/1.1" 200 691385 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:33 -0800] "GET /img/slider/image3.jpg HTTP/1.1" 200 577297 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:34 -0800] "GET /img/staff/group.jpg HTTP/1.1" 200 172517 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:35 -0800] "GET /img/icons/services.png HTTP/1.1" 200 100556 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:36 -0800] "GET /img/icons/programs.png HTTP/1.1" 200 87200 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:13:06:36 -0800] "GET /img/icons/peer.png HTTP/1.1" 200 81327 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
208.115.113.92 - - [26/Feb/2014:13:52:20 -0800] "GET /stories.php HTTP/1.1" 200 5941 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "www.lifelinepregnancyhelp.org"
92.249.127.111 - - [26/Feb/2014:14:01:45 -0800] "GET / HTTP/1.1" 200 4249 "http://chimiver.info/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Media Center PC" "lifelinepregnancyhelp.org"
92.249.127.111 - - [26/Feb/2014:14:01:45 -0800] "GET / HTTP/1.1" 200 4249 "http://chimiver.info/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; Media Center PC" "lifelinepregnancyhelp.org"
165.134.208.22 - - [26/Feb/2014:14:26:12 -0800] "GET /about.php HTTP/1.1" 200 4968 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:12 -0800] "GET /css/bootstrap.css HTTP/1.1" 200 18835 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:12 -0800] "GET /js/responsiveslides.min.js HTTP/1.1" 200 1967 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:12 -0800] "GET /js/jquery-1.10.1.min.js HTTP/1.1" 200 33357 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:14 -0800] "GET /img/slider/image3.jpg HTTP/1.1" 200 577297 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:14 -0800] "GET /img/slider/image6.jpg HTTP/1.1" 200 322835 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:14 -0800] "GET /img/slider/image2.jpg HTTP/1.1" 200 691385 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:16 -0800] "GET /img/slider/image1.jpg HTTP/1.1" 200 994823 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:18 -0800] "GET /img/icons/community.png HTTP/1.1" 200 100285 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
165.134.208.22 - - [26/Feb/2014:14:26:19 -0800] "GET /img/icons/peer.png HTTP/1.1" 200 81327 "http://www.lifelineprc.com/about.php" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10" "www.lifelineprc.com"
5.248.216.228 - - [26/Feb/2014:14:38:31 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:15.0) Gecko/20100101 Firefox/15.0" "lifelineprc.com"
208.115.113.88 - - [26/Feb/2014:15:02:22 -0800] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)" "lifelineprc.com"
94.153.64.133 - - [26/Feb/2014:15:04:31 -0800] "GET / HTTP/1.1" 200 4249 "http://2kata.ru/" "Mozilla/4.0 (compatible; MSIE 5.01; Windows 95; MSIECrawler)" "lifelinepregnancyhelp.org"
94.153.64.133 - - [26/Feb/2014:15:04:33 -0800] "GET / HTTP/1.1" 200 4249 "http://2kata.ru/" "Mozilla/4.0 (compatible; MSIE 5.01; Windows 95; MSIECrawler)" "lifelinepregnancyhelp.org"
94.153.64.133 - - [26/Feb/2014:15:04:33 -0800] "GET / HTTP/1.1" 200 4249 "http://2kata.ru/" "Mozilla/4.0 (compatible; MSIE 5.01; Windows 95; MSIECrawler)" "lifelinepregnancyhelp.org"
185.25.49.181 - - [26/Feb/2014:15:07:15 -0800] "GET / HTTP/1.1" 200 4249 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C)" "www.lifelineprc.com"
159.224.57.168 - - [26/Feb/2014:15:37:36 -0800] "GET /phpmyadmin HTTP/1.1" 404 89 "-" "-" "www.lifelinepregnancyhelp.org"
166.182.82.29 - - [26/Feb/2014:15:38:54 -0800] "GET /apple-touch-icon.png HTTP/1.1" 404 89 "-" "Dolphin http client/10.2.6(272) (Android)" "www.lifelineprc.com"
166.182.82.29 - - [26/Feb/2014:15:38:54 -0800] "GET /favicon.ico HTTP/1.1" 404 89 "-" "Dolphin http client/10.2.6(272) (Android)" "www.lifelineprc.com"
